username,date,tweet,fullname
@kodim1418mamuju,2025-03-20 02:22,"“Kodim 1418/Mamuju dan Polresta Mamuju Gelar Apel Pasukan Operasi Ketupat Marano 2025 untuk Pengamanan Idul Fitri 1446 H”

#tniad
 #dispenad
 #puspentni
 #TNIindonesia
 #kodam14hasanuddin",Kodim1418/Mamuju
@kodimainjai,2025-03-20 02:17,"Babinsa Lembang Lohe Pos Ramil 05/Tellulimpoe Kodim 1424/Sinjai Laksanakan Pendampingan Panen Jagung Program Padat Karya Tunai Desa di Dusun Tippulue Desa Lembang Lohe Kec. Tellulimpoe Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@silverquein45,2025-03-20 02:17,"Personel Satgas Yonif 611/Awang Long melaksanakan tugas sebagai tenaga pendidik di Sekolah Dasar (SD) Inpres Nayaro, Kabupaten Mimika, Selasa (18/3/2025). 
#TNIADbekerjadenganhati
#TNIAD
#TNIADBerjuangBersamaRakyat
#tniprima
#kodamvimulawarman

papua60detik.id/berita/tni-m…",Harfi Khair
@kodimainjai,2025-03-20 02:13,"Babinsa Patallassang Koramil 04/Sinjai Timur Kodim 1424/Sinjai Bersama Warga Bersihkan Lingkungan Tempat Pemakaman Umum di Dusun Bonto Bundu Desa Patallassang Kec. Sinjai Timur Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 02:08,"Babinsa  Bontokatute Koramil 1424-06/Sinjai Borong Kodim 1424/Sinjai Bantu Perbaikan Lantai Rumah Milik Masyarakat di Dusun  Morowanging Desa Bontokatute Kec. Sinjai Borong Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 02:03,"Babinsa Panaikang Koramil 04/Sinjai Timur Kodim 1424/Sinjai Komsos Dengan Melayat Di Rumah Duka Almarhum Puang Jumasing bertempat di Dusun Baringeng Desa Panaikang Kec. Sinjai Timur Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 01:57,"Babinsa Bongki Lengkese Koramil 04/Sinjai Timur Kodim 1424/Sinjai Dampingi Pemantauan Perkembangan Tanaman Padi Milik Petani di Dusun Bongki Desa Bongki Lengkese  Kec. Sinjai Timur Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 01:52,"Babinsa Massaile Pos Ramil 05/Tellulimpoe Kodim 1424/Sinjai Laksanakan Pendampingan Posyandu di Aula Kantor Desa Massaile Kec. Tellulimpoe Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 01:47,"Babinsa Pasir Putih Koramil 06/Sinjai Borong Kodim 1424/Sinjai Komsos Bersama Warga Binaan di Lingk. Mannyaha Kel. Pasir Putih Kec. Sinjai Borong Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 01:42,"Babinsa Barania Koramil 02/Sinjai Barat Kodim 1424/Sinjai Komsos Bersama Kepala Desa, Kepala Dusun Dan Tokoh Masyarakat bertempat di Kantor Desa BaraniaKec. Sinjai Barat Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 01:34,"Babinsa Pulau Persatuan Pos Ramil 04/Pulau Sembilan Kodim 1424/Sinjai Berikan Bantuan Sembako Kepada Masyarakat Kurang Mampu bertempat di Dusun Kanalo I Desa Pulau Persatuan Kec. Pulau Sembilan Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 01:28,"Menjelang Waktu Berbuka  Puasa, Pers. Babinsa Koramil 04/Sinjai Timur Kodim 1424/Sinjai Bagikan Takjil Kepada Masyarakat  di Kel. Samataring Kec. Sinjai Timur Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 01:21,"Babinsa Palae Koramil 05/Sinjai Selatan Kodim 1424/Sinjai Hadiri Acara Buka Puasa Bersama Di SMPN 12 Palae Desa Palae Kec. Sinjai Selatan Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 01:15,"Dan Pos Ramil 05/Tellulimpoe Kodim 1424/Sinjai Hadiri Musyawarah Perencanaan Pembanguan Penyusunan RKPD Kab Sinjai Tahun 2026 di Aula Kantor Desa Saotengah Kec. Tellulimpoe Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-20 01:09,"Babinsa Bontosalama Koramil 02/Sinjai Barat Kodim 1424/Sinjai Hadiri Giat Safari Ramadhan Di Masjid Nurul Huda Dusun Carumbang Desa Bontosalama Kec. Sinjai Barat Kab. Sinjai

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimbone,2025-03-20 01:07,"Babinsa Koramil 06/Awangpone Kodim 1407/Bone Serda Kiswanto melaksanakan Komunikasi Sosial (Komsos) dengan warga binaannya di Desa Lattekko, Kecamatan Awangpone, Kabupaten Bone.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 01:05,"Babinsa Koramil 06/Awangpone Kodim 1407/Bone bersama masyarakat melaksanakan gotong royong pembersihan ruas kanan kiri jalan di Dusun 3, Desa Matuju, Kecamatan Awangpone, Kabupaten Bone.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 01:05,"Menjalin silaturahmi yang erat, Personel Koramil 10/Ponre Kodim 1407/Bone melaksanakan buka puasa bersama sebagai bentuk kekompakan, bertempat di kantor Koramil Desa Pattimpa, Kec. Ponre, Kab. Bone. 
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 01:04,"Babinsa Koramil 140713/Sibulue Serma Usman melaksanakan pendampingan posyandu balita yang diselenggarakan oleh perangkat Desa dan petugas kesehatan di Desa Letta Tana, Kec. Sibulue, Kab. Bone.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 01:03,"Babinsa Koramil 06/Awangpone Kodim 1407/Bone Serda Sunardi menghadiri pendampingan pembagian BLT DD yang dibagikan kepada masyarakat di Desa Bulumpare, Kecamatan Awangpone, Kabupaten Bone.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimainjai,2025-03-20 01:01,"Dandim 1424/Sinjai Hadiri Safari Ramadhan di Masjid Besar Makanul Iman, Kelurahan Mananti, Kecamatan Tellulimpoe, Kabupaten Sinjai, Rabu (19/03/2025)

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimbone,2025-03-20 01:01,"Babinsa Koramil 11/Barebbo Kodim 1407/Bone Koptu Asdar pantau sekaligus mendampingi warga binaannya sedang panen padi, bertempat di Dusun Tengnge, Desa Kading, Kecamatan Barebbo, Kabupaten Bone.
#tniad
#TNIindonesia
#kodam14hasanuddin
#bulog 
@kementerianpertanian",kodimbone
@kodimbone,2025-03-20 01:00,"Dengan penuh semangat dan kebersamaan, Babinsa Koramil 1407-20/Bontocani Sertu Muhlis turut serta membantu warga membangun pondasi rumah di Lingk. Maroanging, Kel. Kahu, Kec. Bontocani, Kab. Bone.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 00:59,"Sertu Mattatta Babinsa Koramil 14/Libureng Kodim 1407/Bone melaksanakan Komunikasi Sosial (Komsos) bersama ibu - Ibu di desa binaan Desa Mattiro Deceng, Kec. Libureng, Kab. Bone.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 00:58,"Babinsa Koramil 1407-07/Tanete Riattang Sertu Sainuddin terjun langsung membantu tim dari Bulog melakukan penyerapan gabah milik Petani di Lingk. Pallengoreng, Kel. Biru, Kec. Tanete Riattang, Kab. Bone.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 00:57,"Sesuai interuksi Komando Atas, Babinsa Koramil 12/Cina Kodim 1407/Bone Serda Fitriadi melaksanakan pemantauan serap gabah oleh Bulog di Desa Walenreng. Kec. Cina, Kab. Bone. 
#tniad
#TNIindonesia
#kodam14hasanuddin
#bulog 
@kementerianpertanian",kodimbone
@kodimbone,2025-03-20 00:45,"Anggota Koramil 18/Kajuara Kodim 1407/Bone beserta persit gelar aksi sosial membagikan Takjil buka puasa kepada masyarakat di depan Makoramil Kel. Awang tangka, Kec. Kajuara, Kab. Bone. Rabu (19/03/25) Sore.
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 00:44,"Kopda Syamsul Bahri Babinsa Koramil 1407-03/Cenrana, melaksanakan pembinaan Perlawanan Wilayah (Wanwil) kepada siswa SDN 76 Desa Watu, Kecamatan Cenrana, Kab. Bone. Kamis (20/03/25).
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 00:40,"Babinsa Koramil 1407-12/Cina Serda Aswan melaksanakan pendampingan dan pemantauan serap gabah petani oleh Bulog Kabupaten Bone di Dusun Ujung, Desa Arasoe, Kec. Cina, Kab. Bone. Kamis (20/03/25).
#tniad
#TNIindonesia
#kodam14hasanuddin
#bulog 
@kementerianpertanian",kodimbone
@takalar_kodim,2025-03-20 00:40,"Babinsa Koramil 1426-05/Marbo Koptu Takdir Dampingi Pembagian Makanan Bergizi Gratis Untuk Anak Sekolah

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@kodimbone,2025-03-20 00:37,"Babinsa Koramil 09/Lapri Kodim 1407/Bone Praka Amran ikut serta memonitoring kegiatan Posyandu balita dan ibu hamil yang dilaksanakan di Desa Tonronge, Kecamatan Lapri, Kabupaten Bone. Kamis (20/03/25).
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 00:36,"Babinsa Koramil 19/Kahu  Praka Sultan lakukan pendampingan penyaluran Bantuan Langsung Tunai Dana Desa (BLT DD) tahap I bulan Januari, Februari dan Maret tahun 2025 di Desa Cakkela, Kec. Kahu, Kab. Bone. Kamis (20/03/25).
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 00:35,"Babinsa Koramil 04/Tellusiatinge Kodim 1407/Bone bersama warga masyarakat melaksanakan kerja bakti membersihkan lingkungan jalan dan parit di Desa Mattoanging, Kecamatan Tellusiatinge, Kabupaten Bone. Kamis (20/03/25).
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@kodimbone,2025-03-20 00:34,"Sukseskan Ketahanan Pangan, Babinsa Koramil 17/Salomekko Kodim 1407/Bone Sertu Herman membantu petani melaksanakan panen padi, berlokasi di Desa Ulubalang, Kecamatan Salomekko, Kabupaten Bone. Kamis (20/03/25).
#tniad
#TNIindonesia
#kodam14hasanuddin
#bulog 
@kementerianpertanian",kodimbone
@takalar_kodim,2025-03-20 00:33,"Babinsa Koramil 1426-04/Galesong Sertu Firman Lakukan Pendampingan Penyaluran BLT Dana Desa

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@kodimbone,2025-03-20 00:32,"Babinsa Koramil 01/Ajangale Kodim 1407/Bone Sertu Andi Darwis secara rutin melaksanakan Komunikasi Sosial (Komsos) dengan masyarakat di Dusun 1, Desa Manciri, Kec. Ajangale, Kab. Bone. Kamis (20/03/25).
#tniad
#puspentni
#TNIindonesia
#kodam14hasanuddin",kodimbone
@takalar_kodim,2025-03-20 00:25,"Berbagi Dengan Sesama, Dandim 1426 Takalar Bagikan Santunan Kepada Anak Yatim

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@kodam_mlw,2025-03-19 23:20,"Balikpapan - Kuatkan Aqidah, Mantapkan Ibadah, Perbanyak Sedekah Serta Tingkatkan Iman dan Taqwa di Bulan Suci Ramadhan, Kodam VI/Mlw Peringati Nuzulul Quran 1446 H & Buka Puasa Bersama di Makodam VI/Mlw, Selasa (18/03/25)

#kodamvimulawarman
#tniad
#tniprima
#marhabanyaramadhan",Kodam VI/Mulawarman
@kodim_jeneponto,2025-03-19 22:22,"Bulan Penuh Berkah, Koramil 1425-05/Batang Gelar Aksi Sosial Bagi Takji Buka Puasa

#tni
#tniindonesia
#puspentni
#tniad
#kodam14hasanuddin
#korem141toddoppuli
#tnimanunggalrakyat
#indahnyaberbagi
#ramadhan",Kodim_Jeneponto
@kodim_jeneponto,2025-03-19 22:00,"Ziarah dan Tabur Bunga Dalam Rangka HUT Ke-79 Persatuan Istri Tentara (Persit). 

#tni
#tniindonesia
#puspentni
#tniad
#kodam14hasanuddin
#korem141toddoppuli
#tnimanunggalrakyat
#persit",Kodim_Jeneponto
@kodim_jeneponto,2025-03-19 20:29,"Diguyur Hujan, Tak Menyurutkan Semangat Persit KCK Cabang XXXIII Kodim 1425/Jeneponto, laksanakan Ziarah & Tabur Bunga Ke TMP, dalam rangka HUT ke 79 Persit. Rabu, 19/03/2025.

#tni
#tniindonesia
#puspentni
#tniad
#kodam14hasanuddin
#korem141toddoppuli
#tnimanunggalrakyat
#persit",Kodim_Jeneponto
@Kodim0828,2025-03-19 17:50,"Langkah Peduli Kodim Sampang: Bazar TNI Solusi Hemat Penuhi Kebutuhan Pangan di Bulan Ramadhan 
-----
#KabupatenSampang
#kodam5brw
#korem084
#tniprima
#profesional
#responsif
#integratif
#modern
#adaptif
#tniad
#tni
                    instagram.com/p/DHY8k9nzKKN/…",Kodim Sampang
@Jurnalpatroli_,2025-03-19 16:54,"jurnalpatrolinews.co.id/pusp…  Dandim 1710/Mimika Letkol Inf M. Slamet Wijaya, S. Sos., M. Han., M.A. bersama Pj. Bupati Mimika Yonathan Demme Tangdilintin dan Kapolres Mimika AKBP Billyandha Hildiario Budiman #mimika #papua #tniad",JurnalPatroliNews
@Jurnalpatroli_,2025-03-19 16:51,"jurnalpatrolinews.co.id/pusp…  Acara Nuzulul Quran ini agar dijadikan momentum dalam memaknai setiap kebaikan dalam kehidupan sehari-hari dan juga sebagai bahan evaluasi diri, #kasad #tniad #tni #dispenad #indonesia",JurnalPatroliNews
@Jurnalpatroli_,2025-03-19 16:45,jurnalpatrolinews.co.id/pusp…  Satgas Yonif 733/Masariku terus menunjukkan kepeduliannya terhadap pendidikan dan kesehatan anak-anak di Papua.  #tniad #papua #dispenad #puspentni,JurnalPatroliNews
@tni_ad,2025-03-19 15:35,"RAMADAN PARA PASUKAN PERDAMAIAN
Kisah Prajurit TNI, Ramadan Dalam Misi Perdamaian
instagram.com/p/DHYtMq4ipmy/

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima
#PasukanPerdamaian",TNI AD
@tni_ad,2025-03-19 14:58,"Ubur-ubur ikan Lele... 
Terus berbuat Lee...
Rakyat masih membutuhkan kerja nyata TNI AD

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",TNI AD
@kodam_mlw,2025-03-19 14:56,"Balikpapan - Indahnya Ramadhan 1446 H, Kodam VI/Mulawarman Berbagi Takjil di Halaman Makodam VI/Mulawarman, Rabu (19/03/25).

#kodamvimulawarman 
#tniad
#tniprima
#marhabanyaramadhan",Kodam VI/Mulawarman
@koramil16tulung,2025-03-19 10:26,"Babinsa Serma Ponimin hadiri  Musyawarah Desa dalam rangka Pembentukan tim Pelaksana kegiatan TMMD di Desa Mundu, Kecamatan Tulung, Kabupaten Klaten.

#kodim0723klaten
#korem074wrt 
#kodamivdiponegoro 
#tniad
                    instagram.com/p/DHYKRJSv1JZ/…",koramil Tulung
@korem091asn,2025-03-19 10:23,"Pererat Silaturahmi Di Bulan Suci Ramadhan, Koramil  Derawan Gelar Aksi Bagi Takjil Buka Puasa
#tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #korem091 #bersamarakyattnikuat",KOREM 091/ASN
@kodamhasanuddin,2025-03-19 10:10,"Ibu Raksakarini Sri Sena Kodam XIV/Hasanuddin Hadiri Apel Wanita TNI 2025 Secara Virtual

""Wanita TNI: Mengemban Peran Ganda dengan Profesionalisme dan Dedikasi""

#tniad
#dispenad
#puspentni
#TNIindonesia",Kodam Hasanuddin
@Cakra_Kostrad,2025-03-19 10:07,"Sosialisasi TWP AD Kepada Prajurit Denpal Divif 2 Kostrad ""Ampuh""
@Puspen_TNI @tni_ad @divif_1_kostrad @divif2kostrad @divif3kostrad #tni #tniad #Kostrad #Cakra   #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad",Kostrad
@Cakra_Kostrad,2025-03-19 10:06,"Kunjungan Kerja Panglima Divisi Infanteri 2 Kostrad di Satuan Yonzipur 10 Kostrad
@Puspen_TNI @tni_ad @divif_1_kostrad @divif2kostrad @divif3kostrad #tni #tniad #Kostrad #Cakra   #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad",Kostrad
@Cakra_Kostrad,2025-03-19 10:06,"Satgas Indobatt XXIII-R/UNIFIL Peringati Malam Nuzulul Quran di Lebanon, Perkuat Keimanan dan Kebersamaan
@Puspen_TNI @tni_ad  #tni #tniad #Kostrad #Cakra   #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad",Kostrad
@Cakra_Kostrad,2025-03-19 10:05,"Danmenarmed 2 Kostrad Hadiri Buka Puasa Bersama Masyarakat Kota Malang di Masjid Cahyaningati
@Puspen_TNI @tni_ad @divif_1_kostrad @divif2kostrad @divif3kostrad #tni #tniad #Kostrad #Cakra   #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad",Kostrad
@Cakra_Kostrad,2025-03-19 10:05,"Perketat Pengawasan Perbatasan, Satgas Pamtas Yonarmed 11 Kostrad Laksanakan Patroli Terpadu
@Puspen_TNI @tni_ad @divif_1_kostrad @divif2kostrad @divif3kostrad #tni #tniad #Kostrad #Cakra   #kostradpeduli #kostradberbagi #TNIADMengabdiDanMembangunBersamaRakyat #penkostrad",Kostrad
@tni_ad,2025-03-19 08:51,"ACARA PERINGATAN NUZULUL QURAN 1446H/2025M DAN DOA BERSAMA DI MABESAD
instagram.com/p/DHX_Ha4tgAm/

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",TNI AD
@KodamKasuari,2025-03-19 07:43,"Kodim 1812/Pegaf mengucapkan Terimakasih kepada bapak kasad atas bantuan swakelola pembangun barak Koramil 01/Anggi kabupaten Pegunungan Arfak dengan adanya pembangunan barak kita tinggal yang lebih layak huni.

#TNIADbekerjadenganhati
#TNIADDihatiRakyat
#TNIADPrima
#TNIAD",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-19 07:19,"Babinsa Koramil 1802-05/Makbon Sertu Jois Noya  melaksanakan komunikasi sosial dengan warga binaan bapak Yohanis Kadakolo dalam rangka Cerminan kemanunggalan TNI dengan rakyat ciptakan keakraban dan kebersamaan

#TNIADbekerjadenganhati
#TNIADDihatiRakyat
#TNIADPrima
#TNIAD",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-19 07:15,"Kebersamaan dan kedekatan Babinsa bersama masyarakat di wilayah binaannya, ditunjukan oleh Koptu Wilem Binilang Koramil 1804-04/Buruway, Kodim 1804/Kaimana bersama masyarakat binaan melaksanakan kerja bakti pengecoran jalan di Kampung Edor

#TNIADbekerjadenganhati
#TNIAD",Kodam XVIII/Kasuari
@WajoKodim,2025-03-19 06:22,"Babinsa Koramil 1406-09/Sajoanging Himbau Warga Desa Akkotengeng Tertib dalam Penentuan Batas Lahan
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-19 06:21,"Babinsa Koramil 1406-08/Sabbangparu dan Warga Gotong Royong Bersihkan Lapangan Voli di Desa Pallimae
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-19 06:21,"Babinsa Koramil 1406-07/Takkalalla Dampingi Kegiatan Posyandu di Desa Lamarua
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-19 06:21,"Babinsa Koramil 1406-06/Pammana Ajak Warga Kelurahan Cina Peduli Kebersihan Lingkungan
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-19 06:21,"Babinsa Koramil 1406-05/Majauleng Laksanakan Komunikasi Sosial dengan Warga Desa Tellulimpoe
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-19 06:21,"Babinsa Koramil 1406-04/Belawa Dampingi Panen Padi di Dusun Bolamallempong
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-19 06:21,"Babinsa Koramil 1406-03/Maniangpajo Dampingi Petani Panen Padi di Desa Minangatellue
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-19 06:21,"Babinsa Koramil 1406-02/Tanasitolo Bantu Petani Panen Padi di Desa Waetuwo
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-19 06:21,"Babinsa Koramil 1406-01/Tempe Dampingi Program Makan Bergizi Gratis di SDN 200 Tempe
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-19 06:21,"Koramil 1406-10/Pitumpanua Gelar Karya Bhakti Bersihkan Pantai Bangsalae Bersama Pramuka dan Warga
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@1420_sidrap,2025-03-19 06:20,"Babinsa Desa Compong  Jaga Stabilitas Harga di Pasar Lokal.
Rabu (19/3/2025)

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim 1420 Sidrap
@kodamhasanuddin,2025-03-19 05:32,"Ikuti Rapat Bersama Forkopimda Sulsel, Pangdam XIV/Hsn Siap Dukung Keamanan dan Ketahanan Pangan di Sulsel

""Sinergi Forkopimda Sulsel: Jaga Keamanan dan Ketahanan Pangan Menjelang Hari Raya Idul Fitri 1446 H/2025 M""

#tniad
#dispenad
#puspentni
#TNIindonesia",Kodam Hasanuddin
@takalar_kodim,2025-03-19 05:22,"Babinsa Koramil 1426-06/Mapsu Serda Muh. Arif Melaksanakan Komsos Dengan Kades Dan Stafnya 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@Kodim0704bna,2025-03-19 05:15,"Babinsa membantu kader dan bidan desa melaksanakan Posyandu Balita  
#babinsa #tniad #koramilbanjarmangu #kodimbanjarnegara",Kodim Banjarnegara
@Kodim_Tator,2025-03-19 05:10,"Babinsa Koramil 1414-03/Rindingallo Serda Samuel Lapik melaksanakan kegiatan ketahanan pangan tanam padi bersama Masyarakat binaan di Lembang/Desa Pulu Pulu Kec. Buntupepasan Kab. Toraja Utara.
Rabu, 19/03/2025

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim Tator
@Kodim_Tator,2025-03-19 05:08,"Babinsa Koramil 1414-08/Bonggakaradeng Serda Alfianus melaksanakan komsos bersama Masyarakat binaan di Dusun Sarambu Lembang/Desa Butang Kec. Map'ak Kab. Tana Toraja.
Rabu, 19/03/2025

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim Tator
@Kodim_Tator,2025-03-19 05:06,"Personil Koramil 1414-07/Mengkendek gotong royong bersama masyarakat melaksanakan pembersihan jalan Desa bertempat di Lembang Buntu Datu, Kec. Mengkendek, Kab. Tana Toraja.
Rabu, 19/03/2025

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim Tator
@Dim1610klk,2025-03-19 05:01,"Telah di buka pemdaftaran Caba Pk TNi AD tahun 2025.
#tniad #cabapk #daftartni #calontni",Kodim 1610/Klungkung
@ChannelRedaksi,2025-03-19 04:56,"Pos Kotis Gelar Kesling, Berikan Pelayanan Kesehatan Masyarakat bacaberita.id/pos-kotis-gela… 
#TNI #tniad #RUUTNIPerkuatNKRI #merauke #indonesia #RUUTNI",bacaberita.id
@takalar_kodim,2025-03-19 04:53,"Koramil 1426-05/Marbo Bersama Warga Kerja Bakti Bersihkan Saluran Air dan Tumpukan Sampah 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@ChannelRedaksi,2025-03-19 04:39,"Kembangkan Kreatifitas Anak Papua, Satgas TNI Ajarkan Menggambar dan Mewarnai bacaberita.id/kembangkan-kre… 
#Yonif700 #tniad #indonesia #RUUTNIPerkuatNKRI #DistrikGome #papua #NKRI #KodamXIVHasanuddin #makassar",bacaberita.id
@Kodim0704bna,2025-03-19 04:17,Babinsa Berikan Materi Pendidikan Karakter dan Wasbang ke pada siswa SDN 3 Pakelen  Madukara #koramilmadukara #babinsa #tniad #kodimbanjarnegara,Kodim Banjarnegara
@KodamKasuari,2025-03-19 03:56,"BHAKTI TRI DHARMA UNTUK RAKYAT

Aksi cepat tanggap kembali dilakukan oleh Yonif 330 Tri Dharma, salah satu satuan elite TNI AD dalam jajaran Brigif 17 Kostrad. Luapan Sungai Cimande membuat ratusan rumah

piped.video/NPQBR9kcrrE 

#TNIAD
#TNIADBerjuangBersamaRakyat",Kodam XVIII/Kasuari
@Kodim0704bna,2025-03-19 03:48,"Ingin Dekat Dengan TNI, TK PGRI Purwodadi Kunjungi Koramil 04/Karangkobar #koramilkarangkobar #tniad #babinsa #kodimbanjarnegara",Kodim Banjarnegara
