username,date,tweet
@katshyck,2024-08-06 04:17,winter anak ipb trs ikut mpkmb sv ❄️☃️
@nayalolosutbk25,2024-08-06 04:08,merinding mpkmb cok…
@Sddm00,2024-08-06 03:52,mendadak banget? lagi closingan MPKMB gabisa di ganggu🙏🏻
@mikyworst,2024-08-06 03:42,"jangan anjir gua masi mpkmb, lagi acara puncak we ah"
@oysted,2024-08-06 03:40,temen w ada yg masih jadi panit mpkmb sekarang ga ya
@IPBbercanda,2024-08-06 03:40,absen dong adikadik yg sedang mpkmb😁☝️
@easymoneyslider,2024-08-06 03:33,ak mpkmb dulu aja dah ga excited
@adipnphys,2024-08-06 03:27,wow mba nana lagii sudah ketiga kalinya hadir di mpkmb 🤩
@gawkulator,2024-08-06 03:19,fomo dikit mpkmb
@Aida_rhma,2024-08-06 03:02,"Ak mpkmb dulu jg excited skali, lanjut minggu pertama perkuliahan langsung pengen kluar ipb"
@bachiyyra,2024-08-06 03:01,SYIT HARI INI AMMAY JADI MC MPKMB WKWKSJDNDU goodluck ammay pls siap sedia masker 😟😟
@sobagoreng,2024-08-06 03:00,ADA MBA NANA DI MPKMB IPB
@nutapdf,2024-08-06 02:59,"ak mpkmb dulu jg excited skali, lanjut minggu pertama perkuliahan langsung pengen kluar ipb"
@_16553,2024-08-06 02:55,LAH AIPIBI UDH MPKMB YA
@commstood,2024-08-06 02:52,jir liat twit ini sambil baru bangun pas mpkmb
@renjunhinjoon,2024-08-06 02:48,mpkmb ipb 61 anjay banget
@agreekalcer,2024-08-06 02:44,wow dekor mpkmb keren banget
@Aida_rhma,2024-08-06 02:37,"Mpkmb biasanya muterin aftermovie mpkmb 4 taun kebelakang, WAHAI 56, AFTERMOVIE KITA DAH BASII GA DIPUTER LAGI DI GWW TAUN INI 😭😭😭🤏"
@onmyprogress,2024-08-06 02:34,"AAAAAAAAAAAAA semakin iri gaikut mpkmb, tp drpd gueh tumbank lagi 🤗"
@ellnovak,2024-08-06 02:30,GACOORRR MPKMB ADA MBA NANA
@gumohwo,2024-08-06 02:30,NAJWA SHIHAB DI MPKMB IPB AAAAA
@chocopies8,2024-08-06 02:25,"HAHHAHAH, yaallah aku bnr2 buluk pas mpkmb takut ama komdis🥰"
@slothieff,2024-08-06 02:25,NAJWA SHIHAB DI MPKMB IPB‼️‼️‼️(MAAP KAMERA GWW 😭😭😭)
@chocopies8,2024-08-06 02:23,fix mba nana jadi tamu langganan mpkmb ipb😭
@mollimouli,2024-08-06 02:19,"MPKMB IPB 61 DAY 1
""Lebih baik membayari ibu kota baru daripada kuliah""
""Menggagahkan gedung daripada menyalakan pengetahuan"" - Najwa Shihab

🫣❤️‍🔥"
@aneversez,2024-08-06 01:53,"no word for mpkmb day1, ASIK ABIS GILAAA KACAAAUUU GOKILL GACOORRRR"
@saysikenow05,2024-08-06 01:53,SERU BGT MPKMB IPB RRRAHHHHHH
@bangbaayy,2024-08-06 01:50,keren dah tari ikpmr perform diopening mpkmb
@Dndramlk,2024-08-06 01:45,"eh jangan dong, lg closingan mpkmb"
@AlenNaren,2024-08-06 01:42,"Terimakasih 🫶🏻, semangat mpkmb nya🎉🎉"
@peachllava,2024-08-06 01:40,mpkmb gww pls gedein ksian maba bnyak yg di luar ((trmsuk gw)) 😡😡
@s5olitude,2024-08-06 01:40,mpkmb terasa kurang kl gaada maba ciwi yg ngeluh gaboleh pake makeup pas mpkmb 😶‍🌫️😶‍🌫️
@zwvorz,2024-08-06 01:39,editor mpkmb 61 keren bgt sumpah
@urjiiinji,2024-08-06 01:39,mpkmb dapet merch topi mancing
@chasedeadg,2024-08-06 01:36,maaciii yaa3 semangaatt mpkmb nyaaww
@Opet253447,2024-08-06 01:32,Baru juga mpkmb ga sih
@rideordiees,2024-08-06 01:17,"jd pgn mpkmb lagi, langganan cat 1 dri pagi smpe siang + public enemy satu angkatan ((pramudya))"
@malachitin,2024-08-06 01:15,ig gua udah ky live report mpkmb
@bildelrey,2024-08-06 01:13,"ak mpkmb dulu gk excited"" amat karna kaum berpita, lanjut minggu pertama perkuliahan langsung pengen pindah ui"
@dlacorfiles,2024-08-06 01:11,kecewa dikit MPKMB hari ini tidak bisa melihat pak rektor 😿
@raisyys,2024-08-06 01:09,aku dulu day 1 mpkmb telat bangun tp untungnya kaya di coel dr jendela sama ibu nyaa temen kos ku😭
@waeuciss,2024-08-06 01:09,kepikiran muter jingle mpkmb laksamana agridaya
@hnbecool,2024-08-06 01:08,semangat mpkmb nya❤️
@chibimrkchan,2024-08-06 01:07,"ak mpkmb dulu jg excited skali, lanjut minggu pertama perkuliahan langsung pengen kluar ipb"
@afwaae,2024-08-06 00:56,mpkmb enam satuuUu
@AlenNaren,2024-08-06 00:54,"Umumunuuu😋😋, andhiasss juga semangat yaww mpkmb nya🫶🏻🫶🏻"
@uchagiw,2024-08-06 00:45,"siapa yang udah gak sabar mpkmb…
aku…"
@nightstars__,2024-08-06 00:36,"gue judulnya nonton ""reaction mpkmb"" anj"
@yanstudytwt,2024-08-06 00:35,MPKMB D-DAY🔥☝️✨🤩
@aureliazfnya,2024-08-06 00:32,"BARU DAY-1 MPKMB, IKPMR BOGOR UDAH ADA GEBRAKANNYA AJA"
@situdy,2024-08-06 00:31,ya Allah kangen MPKMB
@mihayyo,2024-08-06 00:29,"Masih pagi udah liat sw temen yang sedang mpkmb sv ipb, alias njir keren"
@gostoods,2024-08-06 00:26,gue liat apa anjrit pls berikan kami keadilan masa 3hari mpkmb selalu diluar gww. SEKALIII AJA DIDALEMMM PLSSSSS
@tasmoniaa,2024-08-06 00:26,eh tmn² 61 kalo ak qrt or rep twt kalian tu cman lg tb aja kok gkpapa pls ngetwt lg aja ak mw tau cerita² lucu mpkmb skrg
@lildrmctchr,2024-08-06 00:25,memulai hari dengan ritual setiap mpkmb ((memutar jingle mpkmb 56))
@tasmoniaa,2024-08-06 00:17,sg seken semua org tb mpkmb 60☹😪😥😥
@fathanmakkuraga,2024-08-06 00:14,"MPKMB 61 rating 1000/10000. Sedih, terharu + seneng jadi satu 😭🤩"
@pangeranmimpin,2024-08-06 00:09,"GILA LU MERINDING MPKMB GASIH CO SUMPAH DAH LIGHTING, GRAFIS, SISTEMATIKA, PANIT DLL KEREN COO"
@zakien6,2024-08-06 00:07,Gammon bgt gw pls MPKMB seru
@flawybiel,2024-08-06 00:05,mpkmb ya Allah😭💔
@goomaaddict,2024-08-06 00:05,gacor kakak kreatif mpkmb
@itadoowri,2024-08-05 23:59,GAIS UJI IKUT MPKMB!!! 🤩
@wotahmell,2024-08-05 23:47,"td pas ke kampus trs ngelewatin maba 61 yang lagi mobilisasi mpkmb, gue kek anjir lahh pengen ikutan juga😭😭 jantung guee deg-degan parah ikutan ngerasain euforianya huee"
@Haibarha,2024-08-05 23:40,hari ini mpkmb sv aaaa
@alotofjahe,2024-08-05 23:40,TAHUN DEPAN GILIRAN GUE YANG MPKMB
@alotofjahe,2024-08-05 23:40,Yang mpkmb siapa yang sibuk nulis siapa (gue)
@Itstan19001469,2024-08-05 23:38,AAA NANGIS BANGET INI BENERAN KAN IKUTAN MPKMB IPB😭😭
@sellemey,2024-08-05 23:25,pagi ini dibangunin sm yelyel mpkmb 61 bjir
@yellewood,2024-08-05 23:21,MPKMB tamasyaaa 🥺💙
@sunsetdayone_,2024-08-05 23:06,smngt mpkmb yang teman teman 61
@jaeminasdfghjkl,2024-08-05 23:02,"EH IYA HARI INI MPKMB ANJIR, SEMANGAT MPKMB ADEK-ADEK 61"
@uchagiw,2024-08-05 22:56,"aaaa mpkmb hari pertama
kangen tahun lalu 😔😔😔"
@ayambakarbubejo,2024-08-05 22:34,dari malam sampai pagi di kampus dan siap siap ketemu maba lagi mpkmb pas pulang😮😮
@Wilsyad1,2024-08-05 22:31,"Institut Pagi Buta (part 3) 
ini udah H1 MPKMB"
@finnocchio_,2024-08-05 22:20,eh wow yel yel maba mpkmb menjadi alarm pagi ini..
@nisnoot,2024-08-05 22:04,arla 😢 ak mw mpkmb 😢 mlh nangis di jalan 😢
@sulitrolldepan,2024-08-05 22:01,D-Day MPKMB banget nihhh
@Aho_Serval,2024-08-05 21:57,MAJU LO MPKMB BESOK FRIEREN COMEBACK
@rektoripb,2024-08-05 21:48,day 1 mpkmb ipb maba nya jadi casis
@itadoowri,2024-08-05 21:45,Dede uji siap mengikuti mpkmb day 1 🥰
@cipOlsit3,2024-08-05 21:41,KM UDH DISANA???
@060411wa,2024-08-05 21:34,semoga kelar mpkmb ga pendekan🙏
@aminamow,2024-08-05 21:33,Grgr sponsor mpkmb ituu
@maunan14,2024-08-05 21:28,mari buakarrrrr 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 semangat DAY 1 MPKMB IPB 61  !!!!!!!!!
@kyokenai_,2024-08-05 21:28,Mpkmb vibes nya berasa except kali ini tidak di asrama
@cipOlsit3,2024-08-05 21:27,katanya masi aman kalo yg deket kampus datang lewat dari 4.30…
@jenoskhb,2024-08-05 21:05,"gusy jgn lupa untuk dokumentasi hari-hari mpkmb yaa karena ada tugas buat bikin sg setiap hari perihal kegiatan mpkmb, semangatttt my lov fren semoga lancar hari iniii gaada yg ketinggalan <333 the best luck of us!!"
@chocrattes,2024-08-05 20:48,"SEMANGAT MPKMB DAY1!!!
baik kaka panit maupun adik"" 61 💥💥💥"
@llyyytn,2024-08-05 20:45,"hari pertama mpkmb gua bnrn haid, dan langsung berasa sakit bgt"
@OSCOCLIFFO,2024-08-05 20:42,selamat hari pertama mpkmb😻
@akuraditt,2024-08-05 20:42,"Pagi, cie mpkmb"
@cipOlsit3,2024-08-05 20:38,KENAPA ORG ORG UDAH PADA MAU OTW ANJIRRRR AK AJA MASI BIKIN SARAPAN😭😭
@bemymegumi,2024-08-05 20:26,eh serius ya kita hari ini memulai gim berjudul mpkmb 61 🤣🤣🤣
@gardenhug,2024-08-05 20:23,pagi semua!! selamat mpkmb day 1 yaa!!🤩🙌🏻
@frellsz,2024-08-05 20:12,Mpkmb day 1 nihh?
@crunoash,2024-08-05 20:11,"mpkmb kocak, itu baru bangun"
@grscpk,2024-08-05 20:05,mpkmb day 1 deg degan banget
@dlacorfiles,2024-08-05 20:03,sudah hari mpkmb
@cipOlsit3,2024-08-05 20:02,MASI NGANTUK😣
@mzzrke,2024-08-05 20:01,"hy met pagi, semangat h1 mpkmb"
@akuraditt,2024-08-05 19:58,Cie mpkmb
@scndstff,2024-08-05 19:09,pagi dan selamat hari 1 mpkmb ol🤟🏻
@amieonghann,2024-08-05 18:47,udah siap banget mpkmb tapi ga siap perkuliahan
@isthatdurrr,2024-08-05 17:32,anj mpkmb sv sponsornya acer predator??!!!!!!!!!!
@nabbbeeelll,2024-08-05 17:08,"dramaga pasti  siii, apalagi besok juga mpkmb"
@capcaygoyeng,2024-08-05 16:40,"yg mpkmb semangat, tp lebih semangat panitnya.. semoga sehat.. sll"
@finnocchio_,2024-08-05 16:36,eh semangat yaa semua orang mpkmb??? besok H1 semoga lancarrr
@saladbuahhahaha,2024-08-05 16:30,semangat panit dan peserta mpkmb🌟🌟
@gudpwipel,2024-08-05 16:19,Semangat mpkmb rekan2 61
@serephalite,2024-08-05 16:18,mpkmb belum mulai tapi udah stress duluan hhhhhhehehe
@burmannii,2024-08-05 16:13,Lagi repot nyiapin tugas ospek mpkmb 😁
@coumaryn,2024-08-05 16:13,"Ini mpkmb angkatan gweh 🥹 udah 6 tahun yang lalu masih legend aja

((Mendadak nostalgia))"
@aissyyyaipibi,2024-08-05 16:01,nangis pas h-jam mpkmb ga enaj banget..
@zekyyzek,2024-08-05 15:57,"lagu malem ini, manusia2 kuat itu panitia mpkmb 61 🫰🏻🫂"
@malachitin,2024-08-05 15:49,katanya yg g punya bpjs g bisa ikut mpkmb... coba tanya pjkmu dehh cepatt
@alesplacee,2024-08-05 15:48,OYYY MANGATTT H-BRP JAM MPKMB💝💝💝💝💝💝💝
@starryshineey,2024-08-05 15:46,abis mpkmb ae gasii
@chocrattes,2024-08-05 15:38,mpkmb 61 per kelompok disuruh buat maket
@groaxan_,2024-08-05 15:35,"besok mpkmb jir, akan kumanfaatkan waktu untuk berkenalan dengan bnyk orang."
@gorjesgurll,2024-08-05 15:31,"ak mpkmb dulu jg excited skali, lanjut minggu pertama perkuliahan langsung pengen kluar ipb"
@hnbecool,2024-08-05 15:30,"eh kalian kok masih pada bangun? ga takut besok ngantuk kah? bobo gih, semangat ya yg besok mpkmb hari pertama❤️"
@frellsz,2024-08-05 15:30,Celana item gw blm dianter cokkk besok mpkmb jirr padahal
@cipOlsit3,2024-08-05 15:05,ss gaboleh..
@eunwooipb,2024-08-05 15:03,"gak jauh si cm 1,5km tp kalo jalan kan lumayan ya, takutnya tenaga abis belum mpkmb sampe sore"
@roseshaze,2024-08-05 15:02,besok udah mpkmb ajaaa yipie semoga FUUUUUNNNN 🥺
@itadoowri,2024-08-05 15:01,Smgt besok mpkmb..
@kathyrnymr,2024-08-05 14:54,ambil almet hari ini & besok udah mulai mpkmb😍🫶🏻
@yujimib,2024-08-05 14:52,Lebih deg-deg an kena semprot komdis daripada mpkmb nya sendiri
@cipOlsit3,2024-08-05 14:50,"ok saatnya tidur, gutnait smw smngat buat bsok🙌🏻"
@bukunonfiksi,2024-08-05 14:49,Aku yg sejak pra MPKMB udah capek & ga berharap lebih🧍🏻‍♂️ semoga kuliahnya lancar dik
@yellewood,2024-08-05 14:47,siap mpkmb ❤️
@salvatoresfairy,2024-08-05 14:46,mpkmb boleh bawa sunscreen gasi..
@euphoricsyaa,2024-08-05 14:39,woyy lah besok mpkmb😀
@hiatgss,2024-08-05 14:33,"ready acar buat bekel mpkmb 😋
saatnya untuk tidur 🏃‍♂️"
@stabiloveu,2024-08-05 14:32,plsss mau sm swasti selamanya plssss mpkmb setahun aja ayooo
@akuntelorceplog,2024-08-05 14:32,Tugas mpkmb lu ga ada apa2nya dibanding bikin laporan praktikum tp kudu tulis tangan 😭
@pipiah_,2024-08-05 14:30,HAHAHAHAHA ANAK SEKEBO INI BERKELAHI DENGAN JAM MPKMB😭
@cipOlsit3,2024-08-05 14:29,aku pake buttered yang strawberry sihh spfnya 15
@flawybiel,2024-08-05 14:28,ak iri banget😞😞💔💔 sedih tdk ikut mpkmb💔
@cipOlsit3,2024-08-05 14:28,OKEI OKEI
@cipOlsit3,2024-08-05 14:26,PLS boleh bawa sunscreen sm lipbalm ga sih???😔 itu lipbalm spf doang kok gada warnanya suer..
@ZD13S,2024-08-05 14:26,lucu bgt tahun ini mpkmb pake slayer2😔😔😔pengen juga
@napatishappy,2024-08-05 14:23,semoga pas mpkmb gak ngerasa kayak anak ilang .........
@jenoskhb,2024-08-05 14:22,bentar gw mpkmb dlu knp sih
@eunwooipb,2024-08-05 14:21,seru bgt besok sekost mau nyewa angkot buat berangkat mpkmb 😭😭
@MPKMB_IPB,2024-08-05 14:21,"haloo sobat nara‼️
gimanaa persiapan buat besokk?? pastiin kalian semua bawa SOP yaaa, jangan lupa sarapan dan istirahat yang cukupp. 

SAMPAI BERTEMU DI HARI PERTAMA MPKMB IPB 61 YAAAA!! 🤩🙌🏻

#miminsyngnarapatibimantara"
@shanaandone,2024-08-05 14:20,"udah masa masa masuk mpkmb ya. mangat ya para anak ipb, salam dr aku yg menyerah krn 2 taun kena tolak ipb mulu, wkwk"
@meandpeeps,2024-08-05 14:17,"kewajiban mengingatkan maba untuk sehat selalu dan fit selalu, dan  buat panitia mpkmb ipb 61 diberikan selalu kesehatan selama hari h 🥹🥲 good luckkkk"
@astronotcentil,2024-08-05 14:14,"hlo mpkmb ini ap maksudnya ya. gaboleh pake make up, tpi sebelum hari H dibikin gosong 😭"
@hwisun,2024-08-05 14:07,gw slama mpkmb ini
@nightstars__,2024-08-05 14:06,asbun lo bikin gue lupa tugas mpkmb sumpahh😭👍
@Sutankahsutan,2024-08-05 14:03,"- Pas mpkmb ngajuin diri jadi ketua kelompok kecil = ancur-ancuran
- Tugas Akhir Statistika ditunjuk temen jadi ketua kelompok = Alhamdulillah lumayan lancar
- mpd kepilih jadi ketua kelompok karena spin = ...."
@noyamboya,2024-08-05 14:01,maju luhk mpkmb gue ga takut (sebenernya takut)
@superlative_ion,2024-08-05 14:01,Eeeeh besok hari pertama mpkmb yak? Semangat buat anak 61
@rock1estt,2024-08-05 13:52,semangat mpkmb bub😋
@8thdegrees,2024-08-05 13:47,Duh mules bsk mpkmb gw beneran takut
@ulatkecil_,2024-08-05 13:46,demi allah baik banget makasi banyak semoga jadi amal jariyah krn sdh meloloskan aku dari komdis dan bisa ikut mpkmb tanpa ngulang
@fleyura,2024-08-05 13:32,infokan game yg bs men distract ak dr kesedihan ini..... tp gbs dimainin jg dah anjir inget tugas mpkmb
@fleyura,2024-08-05 13:31,gapapa nangis tp ttp hrs lanjutin tugas mpkmb nya ya kk
@palsaid20,2024-08-05 13:20,"ilmu packing waktu camping trnyata membantu buat packing barang"" mpkmb"
@muztardketchup,2024-08-05 13:20,ini abis mpkmb postur badan gw makin jelek njir bawa ransel seberat ini
@intakipb,2024-08-05 13:14,dti dulu sebelum digempor mpkmb gusy
@rivsdrnaa,2024-08-05 13:13,"mpkmb jam 4 berarti bangun harus jam 3 bjirrr, TAKIT GA KEBANGUN PLS 😭🫵🏻"
@abbipraya,2024-08-05 13:08,Lu berapa hari sih mpkmb
@bumikudonat,2024-08-05 13:05,oh jadi ini org org dibalik admin sosmed mpkmb dan konten keren mpkmb 61 itu
@mzzrke,2024-08-05 13:03,yaAllah.. hari pertama mpkmb barengan sama hari pertama haid
@kasurbengkok,2024-08-05 13:00,WAAAA mau bgt gue coba abis mpkmb
@flawybiel,2024-08-05 12:57,besok😁😁😁😁😁mpkmb yh😁😁😁😁😁ya Allah😁😁😁😁😁😁😁mau😁😁😁😁😁😁😁😁😁
@jakiyaay,2024-08-05 12:53,BESOK MPKMB SV PADA DATANG JAMBER YEAH....
@flawybiel,2024-08-05 12:44,riyal ig first ak isinya twibbon temen2ku yang maba ipb😭 dgkxudosgalsba 😭 mw ikutan mpkmb bgt😭🤏🏽
@dlacorfiles,2024-08-05 12:44,besok sdh mulai real mpkmb... deg degan... takut sama komdis... kakak komdis jangan galak galak pls 😢😢
@ratuestteao,2024-08-05 12:43,"semangat buat kita besok guys, semoga lancar sampe hari terakhir mpkmb 💙"
@palsaid20,2024-08-05 12:40,info waktu mpkmb sv besok tuh jam brapa sih?? 4? 4.30? 5?
@ghaniyyuwaf,2024-08-05 12:35,Bara rame bgt ya Allah.. maba udah mau mpkmb ya
@Imtiyaz3fakhryy,2024-08-05 12:31,"buat adik adik 61 , tips n trick menikmati mpkmb berdasarkan pada pengalaman aku di tahun lalu 1. jgn tidur pas acara di gww nanti dimarahin komdis
2. jgn lupa sop nya harus lengkap
3. jgn kaget sama narsum nya yg bikin wow 
4. jgn lupa akrabin sama temen2 se kelompok besar ya!"
@apsiygkbwatkm,2024-08-05 12:31,slesai diorama di h-1 mpkmb.. pokonya gandhewoww 🫶🏻✨️
@yawnra,2024-08-05 12:27,eh sp tadi yg pnya jadwal jam mpkmb deh lewat tl😞
@inicyaa,2024-08-05 12:26,Besok mpkmb ki
@cipOlsit3,2024-08-05 12:23,TAPI JAUH ANJIIIIRR kayanya itu di kampus dramaga😔
@Itstan19001469,2024-08-05 12:22,BESOKK HARI H MPKMB IPB
@smarmoris,2024-08-05 12:22,siap sekali datang dan merayakan tpi raganya pengen ikut mpkmb tuh sah gak pak ustad
@athwete,2024-08-05 12:13,"dulu juga gua mpkmb excited bgt, minggu pertama kuliah gua langsung maag"
@grandparey,2024-08-05 12:10,"eh embarassingly enough dulu gw beneran nangis. soalnya mpkmb onlen terus HP gw rusak, laptop gw galama rusak juga, stres parah anjim udah kepikir apa DO aja ya kocak 😃"
@astronotcentil,2024-08-05 11:59,masukin ak ke live mpkmb yh
@han_vyyyy,2024-08-05 11:55,Aku krn persiapan mpkmb sii🥲
@kasurbengkok,2024-08-05 11:53,"bekalku untuk day 1 mpkmb, semangat gusy"
@arachatoraa,2024-08-05 11:50,"temen gua sampe bilang ipb tuh kampus paling ga worth it, dari maba aja tugas mpkmb nya udh ribet, kuliah ribet, tp pas lulus kurang di lirik😭"
@urcentauri,2024-08-05 11:34,omaygad simulasi mpkmb langsung
@shastory_,2024-08-05 11:33,mpkmb besok bgt nih!?👊🏻👊🏻
@Sddm00,2024-08-05 11:26,MPKMB dulu payyy😔☝🏻
@rjanne17,2024-08-05 11:19,mpkmb besok kalian bangun jam berapaa?
@fleyura,2024-08-05 11:18,gusy apakah dh siap mpkmb besok.......
@hiatgss,2024-08-05 11:04,"yah waktunya istirahat, soalnya besok mpkmb?!?!"
@eunwooipb,2024-08-05 11:04,takut mpkmb tapi excited juga?!??!
@malachitin,2024-08-05 10:58,POV: pulang mpkmb kejebak macet
@zelhazelhazel,2024-08-05 10:57,"Walah, kan gw mpkmb sampe tgl segituu, smoga sempet yah"
@eunwooipb,2024-08-05 10:57,besok mpkmb bangun jam berapa ya biar ga keburu-buru banget?
@cipOlsit3,2024-08-05 10:56,yuk bisa yuk malam ini hafalin yelyel
@summerberriyy,2024-08-05 10:35,mpkmb sarapan apa yaaa.....
@naruhiiko,2024-08-05 10:14,Moots besok kalo mpkmb melihat totebag genre nya gay angst seperti ini itu adalah ak😻😻😻
@jitweetss,2024-08-05 10:07,gua santai bgt ih not like i have so many tugas mpkmb yg blm kelar and tomorrow IS the mpkmb????
@mooozzarella,2024-08-05 10:05,harusnya lu replynya pake akun MPKMB tok 😂
@cherosworld,2024-08-05 09:55,haduu MPKMB besokkk
@dignifiedlady_,2024-08-05 09:47,Awas besok mpkmb lupa pake baju
@cipOlsit3,2024-08-05 09:41,ADKDIEKDIWJISJW km kost dmnnnnnn😣
@shestarst,2024-08-05 09:34,buat mpkmb 🧢
@lovesomely,2024-08-05 09:26,"Ini resume kuliah umum pra mpkmb tuh maksimal brp lembar deh, gue ada 9 paragraf anjrit"
@hanillyy,2024-08-05 09:22,gweh jadi takut tidur tp bsk mpkmb😀
@nailulyfe,2024-08-05 09:01,GIMANA GUYS H-1 MPKMB 61 PD DEGDEGAN GA?!?! GA SABAR KAH?!?!
@ivyalyaa,2024-08-05 08:45,siapa yg tumbang h-1 mpkmb???????? gue☝🏻
@cipOlsit3,2024-08-05 08:35,"GASSS, samaa ak jg kayanya pp ajaa"
@cipOlsit3,2024-08-05 08:31,AKU MALAH PENGEN AJAKIN KM KE KLIFE DI DEPOKKKKK lucuuu tauu tempatnyaaaaaaa
@cipOlsit3,2024-08-05 07:59,ak mw ke blok m flis😔
@jijellipebe,2024-08-05 07:52,siapa mau hype twibbon mpkmb sama ak☝🏻
@urjiiinji,2024-08-05 07:34,"aku hari ini ke bogor naik kereta bawa barang2 mpkmb karena mama dan ayahku tak bisa anterin, berat bgt jir... 😭😭✊️✊️"
@bbylu0,2024-08-05 07:29,Besok udh mpkmb aja
@juleyskz,2024-08-05 07:22,jgn pilih ohc besok @ st35 NNTI KITA PINGSAN ABIS MPKMB MASI HARUS ZOOM😭
@10kkupu2,2024-08-05 07:12,"Njir, twibbon sekarang make animasi. Gue terakhir make twibbon mpkmb cuman tulisan yang goyang ama lagu blackpink koplo dieditin peter"
@Galweth,2024-08-05 07:12,okee nanti lanjutin kalo mpkmb ini selesai 😀
@cipOlsit3,2024-08-05 07:03,"siapapun yg ngekost daerah malabar, sancang, atau sancang dalam pls barengan ke kampusnya besok pagiii😔 mau cari temen biar ga sendiri😔"
@todayisgege,2024-08-05 06:38,w dh mpkmb tahun lalu anjai😎🤘
@cipOlsit3,2024-08-05 06:35,baru aja td bikin kopi hack yang lagi rame… PLS ENAKKKK BGTTTTT
@fleyura,2024-08-05 06:32,yakan ak tkt sakit bsk mpkmb tp ak jg gatau beli dmn ia huhu sdih menjdi anak kos
@qariala,2024-08-05 06:16,yaallah… besok.. mpkmb…
@enfjul,2024-08-05 06:12,tugas mpkmb ipb
@llyyytn,2024-08-05 06:09,kata gua mah makan dripada pas mpkmb di bopong tandu
@cipOlsit3,2024-08-05 06:09,CANTIK AMAY ASHAAAAAAAAA MASYALLAHHHHH BTW MARI MUTUALANNN IG!!!
@24whoran,2024-08-05 06:01,brati ak gausah mpkmb yh kak
@stucktistika,2024-08-05 05:47,jangan meninggal dulu besok mpkmb
@naruhiiko,2024-08-05 05:35,Kuroo kenma ikutan mpkmb boleh gak
@vannotegar25,2024-08-05 05:22,Mau pamer twibbon MPKMB SV 61 nich!!
@narafots,2024-08-05 05:09,perut gua cenat cenut jir tiap inget besok mpkmb
@_nasywaulia,2024-08-05 05:02,mimpi mpkmb 61 bintang tamunya kak gem 😭👊🏻
@shyeeeya,2024-08-05 04:35,besok gue mpkmb weii🥹
@urjiiinji,2024-08-05 04:30,gas sblum besok mpkmb
@KalZanAl,2024-08-05 04:11,"Yg desain poster, twibbon, video mpkmb ipb siapa ya, keren bngt loch, lepas topi ak"
@thisispaiyow,2024-08-05 03:56,"takut btul oyy dah besok aja mpkmb, takut ada barang yang ketinggalan"
@_bunnylatte,2024-08-05 03:56,H-1 MPKMB GUSYY 🥶🥶🥶
@mfickyharis,2024-08-05 03:55,"Guys, kalo aku dateng di MPKMB 61 gimana?"
@boojaymey,2024-08-05 03:48,GA SABAR MPKMB SV IPB
@indrazakyy,2024-08-05 03:48,sriusan ini bsk mpkmb
@xartemn,2024-08-05 03:38,BELOM KAK BELOM WKWKWKWKWK AKU LAGI LIBUR INI BESOK BARU HARI PERTAMAA MPKMB😁😁
@mpkmbsv_ipb,2024-08-05 03:38,"H-1 MPKMB 61 SV IPB University‼️

Halo, Narapati Bimantara!
Satu hari lagi menuju main event MPKMB 61 SV IPB University💫. Kami tunggu kalian besok di Gymnasium Sekolah Vokasi, ya. Also, jangan lupa upload twibbon serentak pada pukul 12:00-14:00 WIB di instagram masing-masing🤩🫰"
@Dhitstudy,2024-08-05 03:23,Eh ril kah g blh pke anting pas mpkmb nnti...? Kek???
@thisispaiyow,2024-08-05 03:18,better pakai foto atau video yaa buat twibbon mpkmb 🧐🧐
@cipOlsit3,2024-08-05 02:49,acra ipb ada nadin… woi…
